id,name,latitude,longitude,country_code
n2057832041,Clínica de Atenção Integral à Saúde,-20.382768,-43.511111,BR
n2061038427,Policlínica de Aparecida,-23.971473,-46.308118,BR
n2061594769,Casa de Saúde de Santos,-23.962299,-46.323471,BR
n2061594770,Hospital Ana Costa,-23.957421,-46.333551,BR
n2067285758,Pronto Socorro Guilherme Álvaro,-23.96323,-46.319512,BR
n2075173619,Emergency Health Centre,-18.295418,-51.144521,BR
n2076103934,Hospital da Reserva,-31.29914,-52.158283,BR
n2076515212,Hospital de Caridade Senhor Bom Jesus dos Passos,-28.485678,-48.779872,BR
n2084721730,Hospital Municipal,-7.332185,-47.469866,BR
n2086372233,Emergency Health Centre,-19.927414,-43.977571,BR
n2087827552,Policlínica Militar de Porto Alegre,-30.038021,-51.219727,BR
n2088454620,Unidade de Atenção Primária de Saúde,-20.511685,-43.846405,BR
n2089247168,SPA Galiléia,-3.013941,-59.990856,BR
n2089472948,Hospital dos Doutores,-22.459043,-43.472843,BR
n2090937412,Unidade de Atenção Primária a Saúde,-20.571428,-43.815059,BR
n2092668882,Hospital Psiquiátrico Espírita Bezerra de Menezes,-22.172865,-51.395112,BR
n2093407516,Hospital Geral,0.040223,-51.058818,BR
n2096415535,Hospital Queluz,-20.658828,-43.784037,BR
n2103186527,Hospital Santa Terezinha,-27.356556,-53.556602,BR
n2109202117,Hospital de Pronto Atendimento,-30.113655,-51.331163,BR
n2113148591,Centro de Saúde Regional,-20.686768,-43.795182,BR
n2115182806,Santa Casa de Sengés,-24.113891,-49.469743,BR
n2117170668,Hospital Regional de Sorriso,-12.541467,-55.72495,BR
n2122095086,Policlínica de Congonhas,-20.499192,-43.86211,BR
n2127978371,Associacao Beneficente Dom Bosco,-27.872025,-54.476512,BR
n2127978374,Hospital Vida e Saúde,-27.866831,-54.485518,BR
n2136173291,Hospital Municipal 18 de Dezembro,-24.151858,-49.825671,BR
n2136827903,Unidade Central de Saúde,-24.141413,-49.825083,BR
n2140415131,Maternidade,-10.698047,-37.033305,BR
n2148991086,Emergency Health Centre,-7.741384,-37.994904,BR
n2149595800,Posto de Saúde,-7.778315,-38.022968,BR
n2159888615,Emergency Health Centre,-6.758823,-43.025473,BR
n2164672937,Emergency Health Centre,-22.644994,-43.654642,BR
n2178660245,Emergency Health Centre,-5.084011,-37.610915,BR
n2190527153,Emergency Health Centre,-13.895802,-38.952153,BR
n2199809755,Hospital Carlos Fernando Malzoni,-21.605671,-48.368319,BR
n2205758518,UPA Cabuçu,-22.796471,-43.555942,BR
n2208718064,Centro Infantil Boldrini,-22.808094,-47.064249,BR
n2209155791,Hospital do Coração do IMC,-20.822605,-49.39145,BR
n2229636275,Pronto Socorro Municipal,-22.412063,-48.448217,BR
n2235487278,Centro Municipal de Saúde Ernesto Zeferino Tibau Junior,-22.900604,-43.223278,BR
n2238450448,Hospital de Misericórdia São João Batista,-23.849302,-50.190242,BR
n2238562858,Emergency Health Centre,-23.848904,-50.185025,BR
n2243141270,Emergency Health Centre,-21.11227,-44.027762,BR
n2247445684,Clinica Doutor Cícero Bezerra de Lima,-26.081726,-53.051443,BR
n2247445691,Clinica de Olhos,-26.083307,-53.052512,BR
n2248923239,Centro de Saúde Alcina Campos Taitson,-20.020215,-44.056673,BR
n2258428441,Emergency Health Centre,-23.661974,-51.982399,BR
n2260813844,Hospital São Luiz,-26.192194,-49.266432,BR
n2274207744,Hospital da Brigada Militar de Porto Alegre,-30.098259,-51.250852,BR
n2280262964,Emergency Health Centre,-22.754303,-51.383255,BR
n2286328110,Emergency Health Centre,-22.860255,-43.002993,BR
n2286328134,Emergency Health Centre,-22.847645,-42.998648,BR
n2292886710,Hospital de Olhos Santa Beatriz,-22.914316,-43.095609,BR
n2296573225,Hospital Rio de Contas,-13.588159,-41.818029,BR
n2296573287,Pronto Socorro,-25.016538,-47.93726,BR
n2301080499,Unidade Mista de Saúde,-24.711226,-47.559385,BR
n2301081181,Pronto Socorro,-24.710987,-47.559555,BR
n2303347838,Hospital Santa Casa,-23.417197,-51.430884,BR
n2305004338,Clínica Santa Rosa,-3.122803,-60.013081,BR
n2306405892,Unidade Básica de Saúde - Vista Alegre,-22.355248,-45.775245,BR
n2313041652,Ambulatório Araújo Lima,-3.116541,-60.018147,BR
n2321337562,Hospital Municipal,-24.650662,-50.854176,BR
n2324964254,Hospital São Paulo,-28.209951,-51.521319,BR
n2326224416,Emergency Health Centre,-0.009469,-51.088794,BR
n2329506615,Posto de Saude,-23.280963,-52.599835,BR
n2331999337,Emergency Health Centre,-14.422934,-44.36758,BR
n2334784647,Clínica Dr. Gullo,-22.434249,-42.976193,BR
n2338852112,Hospital São Julião,-20.373932,-54.54711,BR
n2343943946,ESF II,-7.799515,-36.657956,BR
n2343943950,Posto Médico,-7.795412,-36.661195,BR
n2343943956,ESF I,-7.792723,-36.661511,BR
n2346907484,Hospital Rosa Fabiano Falabella,-2.567012,-57.872428,BR
n2358174964,Hospital e Maternidade Maringá,-23.422319,-51.947105,BR
n2358174967,Santa Casa de Maringá,-23.426095,-51.918733,BR
n2361240764,Santa Casa de Misericórdia de Guapé,-20.755533,-45.918337,BR
n2371111343,Hospital Madre Tereza de Calcutá,-25.411905,-50.000652,BR
n2374308339,Posto de saúde,-19.709655,-42.738447,BR
n2378390157,Hospital Oswaldo Cruz,-27.629082,-54.300902,BR
n2379536484,Hospital Municipal,-11.291448,-41.985667,BR
n2381168697,Hospital São Francisco de Assis,-21.365759,-45.519899,BR
n2382838133,Hospital São Francisco de Assis,-27.726466,-54.129866,BR
n2383439502,Emergency Health Centre,-29.389526,-51.869213,BR
n2383458317,Emergency Health Centre,-29.323879,-51.74498,BR
n2383598530,Hospital Anita Canet,-23.620862,-50.170772,BR
n2383850492,Emergency Health Centre,-29.421949,-51.514915,BR
n2387750018,Hospital São João,-29.552007,-51.733936,BR
n2393054806,Emergency Health Centre,-27.360376,-53.397658,BR
n2398916228,Hospital Dia e Pronto Atendimento Unimed Vale do Sinos,-29.768159,-51.150292,BR
n2402553489,Emergency Health Centre,-7.831958,-50.036671,BR
n2410273841,Hospital Municipal de Santo Antônio do Descoberto,-15.947582,-48.266504,BR
n2411982147,Hospital Madre Regina Protmann,-19.941559,-40.592402,BR
n2419202140,Hospital Municipal de Cristalina,-16.762411,-47.610793,BR
n2428487863,Hospital Santa Casa,-25.214823,-50.976883,BR
n2428487871,Hospital Sagrado,-25.21393,-50.97336,BR
n2428510504,Emergency Health Centre,-25.211105,-50.97196,BR
n2429551274,Santa Casa Anna Cintra,-22.696771,-46.768378,BR
n2437697356,Hospital Municipal de Indiara,-17.147911,-49.989965,BR
n2438070310,EMERGÊNCIA - Hospital Municipal,-22.417655,-44.303075,BR
n2438189881,Unidade Saúde Família - USF Centro,-22.416953,-44.293175,BR
n2438984095,Hospital Candelária,-29.666421,-52.792468,BR
n2438985929,Hospital de Caridade e Beneficência,-30.05262,-52.890039,BR
n2440343173,Hospital Doutor Badaró Júnior,-17.221232,-42.583048,BR
n2443166015,Centro Municipal de Especialidades Odontológicas,-22.41325,-44.29709,BR
n2444037637,Hospital Municipal São Judas Tadel,-23.76967,-52.448887,BR
n2446093539,Santa Casa,-23.766259,-52.448367,BR
n2447702767,Centro de Referência da Saúde da Mulher,-22.414862,-44.303435,BR
n2450554146,Hospital Municipal Dr. Francisco Simões de Lima,-8.976408,-38.21566,BR
n2452988628,Clínica São Gabriel e Laboratório de Analises Clinicas,-8.97746,-38.224401,BR
n2453233680,PSF Renascer,-8.972327,-38.225981,BR
n2453506112,Hospital Municipal,-23.379078,-50.841015,BR
n2453603605,Hospital Viamão,-30.081218,-51.030212,BR
n2454129172,PSF Antônio Firmino,-8.972076,-38.220369,BR
n2454129176,PSF Santa Inês,-8.983237,-38.222726,BR
n2454223052,Clinica Neurocordis e Laboratório Jaques,-8.981854,-38.219294,BR
n2454671197,Lacpetro Laboratório de Analises Clinicas,-8.978555,-38.217373,BR
n2455535353,Ideal Diagnóstico Laboratório de Analises Clinicas,-8.983144,-38.222155,BR
n2456064608,Hospital Particular São Thiago,-8.972437,-38.217286,BR
n2456064609,Biomed Laboratório de Analises Clinicas,-8.976349,-38.216323,BR
n2458180115,Hospital das Clínicas Samuel Libânio,-22.226412,-45.929901,BR
n2460553290,Hospital Municipal,-27.507162,-54.364277,BR
n2464883652,Emergency Health Centre,-16.251591,-44.164023,BR
n2466108700,Hospital São Sebastião,-28.930867,-49.683632,BR
n2466658968,SAMU BASE DESCENTRALIZADA PORTO REAL,-22.417719,-44.303124,BR
n2468991707,Hospital Estadual de Presidente Prudente,-22.141992,-51.399425,BR
n2471133931,Hospital e Maternidade Nova Olímpia,-14.779683,-57.288439,BR
n2476770020,Posto de Saúde Bom Jesus,-5.497465,-47.434914,BR
n2478477722,Posto de Saúde da Família,-16.976397,-40.24106,BR
n2481834105,Hospital São José,-21.023324,-41.652917,BR
n2482535957,Hospital Senador Carlos Jereisati,-5.30884,-38.922551,BR
n2492273793,Emergency Health Centre,-27.945011,-52.918023,BR
n2494933609,Emergency Health Centre,-20.732601,-47.75226,BR
n2495636501,Programa Médico de Família - Módulo Wilma Spin,-22.878443,-43.092097,BR
n2495646146,Médico de Família - Unidade Frank País,-22.911694,-43.099831,BR
n2505033434,Unidade de Referência Secundária Centro,-30.080784,-51.022078,BR
n2507495406,Hospital Nossa Senhora do Caravaggio,-25.245069,-53.980178,BR
n2507520477,Hospital Padre Tezza,-25.239284,-53.987894,BR
n2513882493,UAPS Cidade do Sol,-21.717528,-43.408191,BR
n2517878401,Maternidade Municipal de Xerém,-22.602471,-43.303279,BR
n2522261788,SESU,-12.200513,-38.974262,BR
n2525832430,Hospital SARAH,-15.799489,-47.890839,BR
n2537337948,Unidade S´aúde São Roque,-24.990226,-54.215897,BR
n2547969796,Hospital Municipal Wandick Gutierrez,-1.505065,-48.622831,BR
n2548678155,Hospital Regional Público Materno Infantil de Barcarena,-1.518871,-48.615875,BR
n2556949193,Hospital Maternidade Lucila Fraga,-12.620718,-38.986693,BR
n2567165765,EndorCardio,-8.982036,-38.21964,BR
n2574335302,Hospital Colônia do Carpina,-2.915406,-41.746665,BR
n2578270727,Pronto Socorro do Hospital Santo Antônio,-15.809745,-42.230935,BR
n2579124683,CEMEC,-7.998774,-34.979673,BR
n2579649375,Centro de Saúde 2 do gama,-16.036829,-48.061096,BR
n2579649378,Centro de Saúde 6 do Gama,-16.011541,-48.073978,BR
n2579649379,Centro de Saúde 8 do Gama,-16.013819,-48.067532,BR
n2582670555,Hospital Municipal de Rio Verde,-17.794383,-50.917323,BR
n2583518003,SAMCI,-22.92248,-43.243037,BR
n2585838730,Centro de Saúde 01,-15.67731,-48.195156,BR
n2585838731,Unidade Básica de Saúde nº 2 Brazlândia,-15.65893,-48.193008,BR
n2585838750,Hospital Regional de Brazlândia,-15.675078,-48.203674,BR
n2587167188,Instituto Estadual de Hematologia,-22.908918,-43.189421,BR
n2587338030,Centro de Saúde 2 Recanto das Emas- DF,-15.90237,-48.060223,BR
n2589815108,Unidade Básica de Saúde Jardim Concórdia,-24.723966,-53.712366,BR
n2593136761,Hospital Municipal Joana Amelia Cavalcante,-7.864926,-35.589233,BR
n2593214392,Hospital José Maria de Morais,-19.526595,-42.624022,BR
n2595350534,Hospital e Maternidade Modelo,-10.175346,-48.882829,BR
n2597627635,Hospital Armando Vidal,-21.64697,-41.746093,BR
n2597778183,Hospital Manoel Gonçalves,-20.067106,-44.585272,BR
n2600625146,Emergency Health Centre,-22.366624,-42.06971,BR
n2602414588,Hospital Municipal de Cavalcante,-13.792532,-47.455283,BR
n2608548657,Posto de Saúde de Itaverava - SUS,-20.676056,-43.609119,BR
n2610252378,Policlínica Vanir de Freitas da Prefeitura,-22.588091,-41.992504,BR
n2610435155,Clinica Dr. Pedro L Briggs,-22.956285,-43.196131,BR
n2615663695,Hospital Flávio Leal,-22.628603,-43.903926,BR
n2619090260,Santa Casa de Paraty,-23.215599,-44.712589,BR
n2619145167,Posto de Saude Sus,-23.222889,-44.716875,BR
n2619232754,Emergency Health Centre,-22.519388,-43.811886,BR
n2619232763,Emergency Health Centre,-22.520905,-43.814976,BR
n2626639723,Hospital e Maternidade São José,-20.023665,-48.938727,BR
n2632923672,Emergency Health Centre,-27.900903,-48.929116,BR
n2638512431,Hospital São Camilo,-27.07554,-52.13635,BR
n2638968450,Hospital Municipal Drª Naelma Monteiro da Silva,-22.516859,-41.943391,BR
n2642187034,Hospital Tiburcio Valeriano de Oliveira,-7.289424,-35.612246,BR
n2652322545,Santa Casa,-20.270825,-50.552532,BR
n2652322547,Hospital de Câncer de Jales,-20.261976,-50.557706,BR
n2653899827,Hospital Julio Rodrigues de Paula,-20.174501,-48.689115,BR
n2655768766,Emergency Health Centre,-10.281963,-36.561962,BR
n2655865345,Hospital da Sagrada Familia,-12.925208,-38.511321,BR
n2661555913,Policlínica Dr. Juarez Amaral de Andrade,-21.537609,-42.181307,BR
n2667853936,Emergency Health Centre,-7.377969,-35.629332,BR
n2667915453,Ambulatório do Hospital Regional de Taguatinga - HRT,-15.822071,-48.068811,BR
n2668720684,Hospital Municipal de Campos Verdes,-14.267746,-49.656823,BR
n2670272713,Pronto Atendimento Municipal,-18.756846,-44.421496,BR
n2671875997,Laboratório Central,-3.291623,-60.630296,BR
n2673239133,Unidade de Saúde Eduardo Peregrino Junior,-23.141608,-44.168498,BR
n2673618371,Posto de Saude,-6.781309,-35.426788,BR
n2675035762,Hospital Regional Santa Filomena,-7.893585,-37.120602,BR
n2678329245,Hospital Ivan Gularte,-28.658215,-55.997942,BR
n2678739515,Ambulatório da CHESF,-6.774636,-43.560459,BR
n2684569775,Centro de Saúde,-6.641693,-35.294876,BR
n2684569780,Emergency Health Centre,-6.641347,-35.294426,BR
n2684575610,Emergency Health Centre,-7.691474,-36.155426,BR
n2685161653,Emergency Health Centre,-6.767212,-36.247578,BR
n2690514739,Emergency Health Centre,-7.549252,-35.713604,BR
n2695672516,Emergency Health Centre,-24.717314,-47.879196,BR
n2697162301,Hospital Santa Lúcia,-6.702361,-35.536186,BR
n2697162304,Emergency Health Centre,-6.689681,-35.536545,BR
n2699255337,Unidade Básica de Saude de Boipeba,-13.584428,-38.928742,BR
n2699861750,Emergency Health Centre,-7.515409,-34.916908,BR
n2700162794,Emergency Health Centre,-23.21905,-44.715989,BR
n2702036489,Emergency Health Centre,-24.716437,-47.87915,BR
n2703055917,Maternidade Dona Maria Francisca Jacinta,-22.011891,-47.900429,BR
n2710134343,Hospital Municipal Humberto de Queiroz,-6.045117,-38.459858,BR
n2729550387,Ambulatório,-12.600368,-39.042853,BR
n2731342397,Hospital Santa Paula,-15.616225,-47.654814,BR
n2731342398,Centro de Recuperação Leão de Judá,-15.655,-47.669444,BR
n2731342399,Centro de Saúde 01 de Taguatinga,-15.79549,-48.059431,BR
n2731342409,Centro de Saúde 1 - Itapoã,-15.745556,-47.769722,BR
n2731342420,Hospital Militar de Área de Brasília,-15.772562,-47.930009,BR
n2731342422,Hospital Regional de Planaltina,-15.624783,-47.652739,BR
n2731342438,Unidade IOLB Instituto Odontológico,-15.670767,-47.845239,BR
n2731342439,Unidade Mista de Saúde - UMSS,-15.90243,-47.772581,BR
n2738779382,Pronto Socorro,-22.685118,-46.680648,BR
n2754894382,Emergency Health Centre,-9.261347,-37.934456,BR
n2758780149,Pronto Socorro do Morro dos Milagres,-22.829094,-42.087837,BR
n2759935918,Emergency Health Centre,-9.373734,-36.240401,BR
n2762653462,Hospital Alemão Oswald Cruz,-23.554138,-46.604289,BR
n2764066638,Hospital Municipal Irmã Fanny Duran,-15.329813,-49.115489,BR
n2764068109,Hospital Universitário Evangélico de Goianésia,-15.334151,-49.114679,BR
n2764075365,Hospital são francisco,-15.31918,-49.116009,BR
n2770105965,Santa Casa de Misericórdia,-20.538171,-49.32447,BR
n2774081770,Humanitas,-21.56604,-45.447235,BR
n2776482689,Hospital Geral da União,-9.15725,-36.029474,BR
n2776906052,Hospital São Vicente,-9.159625,-36.028847,BR
n2779865270,Hospital São Sebastião,-17.334326,-44.92548,BR
n2780577486,Hospital Santa Casa,-31.364366,-51.978657,BR
n2784297833,São Judas Tadeu,-4.256702,-43.012171,BR
n2793864999,Santa Casa de Misericórdia,-22.57936,-47.400225,BR
n2793865000,Hospital Frei Galvão,-22.579732,-47.400083,BR
n2795552717,Emergency Health Centre,-7.54502,-72.58198,BR
n2797563200,Hospital Nossa Senhora das Graças,-19.465367,-44.239699,BR
n2799810654,Emergency Health Centre,-22.772281,-53.266812,BR
n2813489415,Emergency Health Centre,-23.986308,-46.248345,BR
n2813489416,Emergency Health Centre,-23.985867,-46.248742,BR
n2817015282,UPA Rodoviária,-23.983198,-46.267503,BR
n2819280636,UPA 24 Horas,-17.858967,-41.508453,BR
n2819280637,Hospital Santa Rosália,-17.862821,-41.506567,BR
n2819280638,Hospital Philadelfia,-17.87672,-41.507689,BR
n2819306293,Hospital Municipal Raimundo Gobira,-17.869314,-41.513478,BR
n2822791800,Hospital Maternidade Santana,-17.739854,-46.17458,BR
n2823116396,Hospital Gustavo Monteiro Júnior,-22.28971,-43.926975,BR
n2823713640,Med Barra Hospital e Maternidade,-15.877787,-52.292611,BR
n2823714114,Centro de Saúde Uady Câmara Lopes,-15.893113,-52.261477,BR
n2823714115,Pronto Socorro Municipal,-15.883754,-52.247109,BR
n2823714116,Hospital Cristo Redentor,-15.892068,-52.264009,BR
n2830502939,Hospital e Maternidade Santa Luzia,-15.319943,-49.11664,BR
n2832492042,Hospital Municipal,-11.54394,-41.978195,BR
n2839639063,Hospital Municipal Francisca Ortega,-21.467139,-54.378981,BR
n2843252995,Hospital Municipal Sagrado Coração de Jesus,-23.188543,-52.195931,BR
n2845107945,Mansão Vida,-15.933889,-48.229167,BR
n2849131931,Hospital Municipal João Schreiber,-26.608325,-49.001564,BR
n2849493481,Posto de Saude Pompeia,-19.912537,-43.904407,BR
n2851417054,Hospital José Monteiro,-21.153476,-41.566691,BR
n2859343358,Pronto Socorro do Hospital São Camilo,-19.819125,-40.281699,BR
n2863229626,Hospital Unimed,-19.46091,-44.243295,BR
n2863409345,Emergency Health Centre,-14.916791,-51.08039,BR
n2873746727,Cais Vila União,-16.709886,-49.303771,BR
n2873888995,Emergency Health Centre,-21.786382,-45.967851,BR
n2874381154,Emergency Health Centre,-19.953809,-44.340733,BR
n2888233991,Hospital Policlinica,-14.219921,-42.776998,BR
n2888281187,Hospital Polimeg,-14.223263,-42.782773,BR
n2889178328,Emergency Health Centre,-16.565646,-45.985502,BR
n2889223898,Hospital Municipal de Monte Alegre,-2.006135,-54.072393,BR
n2889293438,Pronto Atendimento Covid-19,-14.226632,-42.781027,BR
n2889293439,Hospital São Lucas,-14.22412,-42.779442,BR
n2889454185,Hospital de Pequeno porte de Bonfinópolis de Minas,-16.56874,-45.988875,BR
n2889583526,Emergency Health Centre,-16.555515,-45.981471,BR
n2895371586,Hospital Dia Visualle,-19.747419,-45.259642,BR
n2897180597,Emergency Health Centre,-16.124869,-45.740701,BR
n2902126916,Hospital Santo Antônio,-26.472663,-49.003453,BR
n2908365149,UPA - Unidade de Pronto Atendimento,-19.465549,-44.235252,BR
n2912270902,Prosim,-22.80219,-43.362883,BR
n2914381210,unidade central de saúde doutor noraldino rodregues porto,-15.321419,-49.113806,BR
n2914386948,Emergency Health Centre,-15.323555,-49.105953,BR
n2914390303,unidade de saude da familia pedro miguel,-15.310799,-49.125653,BR
n2914392214,posto de saude maria beralda,-15.326754,-49.132146,BR
n2916656053,Hospital OASE,-26.826281,-49.272988,BR
n2916658668,Hospital Beneficente Nossa Senhora Aparecida,-28.59357,-51.786856,BR
